event_id,task_id,agent_id,action_type,tool_id,decision_id,policy_result,timestamp,reason,evidence
audit_000186,task_00106,governance_agent,tool_permission_evaluation,detect_prompt_injection,,allow,2026-01-01 00:03:05,least_privilege_and_approval_policy,tool policy engine
audit_000187,task_00107,security_agent,tool_permission_evaluation,,,deny,2026-01-01 00:03:06,prompt_injection_block,tool policy engine
audit_000188,task_00108,executive_agent,tool_permission_evaluation,generate_executive_briefing,,allow,2026-01-01 00:03:07,least_privilege_and_approval_policy,tool policy engine
audit_000189,task_00108,executive_agent,tool_permission_evaluation,summarize_cross_domain_risk,,allow,2026-01-01 00:03:08,least_privilege_and_approval_policy,tool policy engine
audit_000190,task_00109,finance_agent,tool_permission_evaluation,query_revenue_anomalies,,allow,2026-01-01 00:03:09,least_privilege_and_approval_policy,tool policy engine
audit_000191,task_00109,finance_agent,tool_permission_evaluation,calculate_margin_impact,,allow,2026-01-01 00:03:10,least_privilege_and_approval_policy,tool policy engine
audit_000192,task_00110,fraud_agent,tool_permission_evaluation,score_transaction_risk,,allow,2026-01-01 00:03:11,least_privilege_and_approval_policy,tool policy engine
audit_000193,task_00110,fraud_agent,tool_permission_evaluation,check_identity_graph,,allow,2026-01-01 00:03:12,least_privilege_and_approval_policy,tool policy engine
audit_000194,task_00111,support_agent,tool_permission_evaluation,summarize_support_case,,allow,2026-01-01 00:03:13,least_privilege_and_approval_policy,tool policy engine
audit_000195,task_00111,support_agent,tool_permission_evaluation,recommend_refund,,allow,2026-01-01 00:03:14,least_privilege_and_approval_policy,tool policy engine
audit_000196,task_00112,supply_chain_agent,tool_permission_evaluation,check_inventory_risk,,require_approval,2026-01-01 00:03:15,least_privilege_and_approval_policy,tool policy engine
audit_000197,task_00112,supply_chain_agent,tool_permission_evaluation,simulate_reroute,,require_approval,2026-01-01 00:03:16,least_privilege_and_approval_policy,tool policy engine
audit_000198,task_00113,healthcare_ops_agent,tool_permission_evaluation,validate_claim_documents,,require_approval,2026-01-01 00:03:17,least_privilege_and_approval_policy,tool policy engine
audit_000199,task_00113,healthcare_ops_agent,tool_permission_evaluation,check_policy_eligibility,,require_approval,2026-01-01 00:03:18,least_privilege_and_approval_policy,tool policy engine
audit_000200,task_00114,data_quality_agent,tool_permission_evaluation,,,deny,2026-01-01 00:03:19,least_privilege_and_approval_policy,tool policy engine
audit_000201,task_00115,reliability_agent,tool_permission_evaluation,,,deny,2026-01-01 00:03:20,least_privilege_and_approval_policy,tool policy engine
audit_000202,task_00116,rag_agent,tool_permission_evaluation,retrieve_documents,,allow,2026-01-01 00:03:21,least_privilege_and_approval_policy,tool policy engine
audit_000203,task_00116,rag_agent,tool_permission_evaluation,validate_citations,,allow,2026-01-01 00:03:22,least_privilege_and_approval_policy,tool policy engine
audit_000204,task_00117,metrics_agent,tool_permission_evaluation,check_metric_definition,,require_approval,2026-01-01 00:03:23,least_privilege_and_approval_policy,tool policy engine
audit_000205,task_00117,metrics_agent,tool_permission_evaluation,compare_metric_versions,,require_approval,2026-01-01 00:03:24,least_privilege_and_approval_policy,tool policy engine
audit_000206,task_00118,governance_agent,tool_permission_evaluation,check_access_policy,,require_approval,2026-01-01 00:03:25,least_privilege_and_approval_policy,tool policy engine
audit_000207,task_00118,governance_agent,tool_permission_evaluation,detect_prompt_injection,,require_approval,2026-01-01 00:03:26,least_privilege_and_approval_policy,tool policy engine
audit_000208,task_00119,security_agent,tool_permission_evaluation,,,deny,2026-01-01 00:03:27,prompt_injection_block,tool policy engine
audit_000209,task_00120,executive_agent,tool_permission_evaluation,generate_executive_briefing,,require_approval,2026-01-01 00:03:28,least_privilege_and_approval_policy,tool policy engine
audit_000210,task_00120,executive_agent,tool_permission_evaluation,summarize_cross_domain_risk,,require_approval,2026-01-01 00:03:29,least_privilege_and_approval_policy,tool policy engine
audit_000211,task_00121,finance_agent,tool_permission_evaluation,query_revenue_anomalies,,allow,2026-01-01 00:03:30,least_privilege_and_approval_policy,tool policy engine
audit_000212,task_00121,finance_agent,tool_permission_evaluation,calculate_margin_impact,,allow,2026-01-01 00:03:31,least_privilege_and_approval_policy,tool policy engine
audit_000213,task_00122,fraud_agent,tool_permission_evaluation,score_transaction_risk,,require_approval,2026-01-01 00:03:32,least_privilege_and_approval_policy,tool policy engine
audit_000214,task_00122,fraud_agent,tool_permission_evaluation,check_identity_graph,,require_approval,2026-01-01 00:03:33,least_privilege_and_approval_policy,tool policy engine
audit_000215,task_00123,support_agent,tool_permission_evaluation,summarize_support_case,,allow,2026-01-01 00:03:34,least_privilege_and_approval_policy,tool policy engine
audit_000216,task_00123,support_agent,tool_permission_evaluation,recommend_refund,,allow,2026-01-01 00:03:35,least_privilege_and_approval_policy,tool policy engine
audit_000217,task_00124,supply_chain_agent,tool_permission_evaluation,check_inventory_risk,,allow,2026-01-01 00:03:36,least_privilege_and_approval_policy,tool policy engine
audit_000218,task_00124,supply_chain_agent,tool_permission_evaluation,simulate_reroute,,allow,2026-01-01 00:03:37,least_privilege_and_approval_policy,tool policy engine
audit_000219,task_00125,healthcare_ops_agent,tool_permission_evaluation,validate_claim_documents,,require_approval,2026-01-01 00:03:38,least_privilege_and_approval_policy,tool policy engine
audit_000220,task_00125,healthcare_ops_agent,tool_permission_evaluation,check_policy_eligibility,,require_approval,2026-01-01 00:03:39,least_privilege_and_approval_policy,tool policy engine
audit_000221,task_00126,data_quality_agent,tool_permission_evaluation,,,deny,2026-01-01 00:03:40,least_privilege_and_approval_policy,tool policy engine
audit_000222,task_00127,reliability_agent,tool_permission_evaluation,,,deny,2026-01-01 00:03:41,least_privilege_and_approval_policy,tool policy engine
audit_000223,task_00128,rag_agent,tool_permission_evaluation,retrieve_documents,,allow,2026-01-01 00:03:42,least_privilege_and_approval_policy,tool policy engine
audit_000224,task_00128,rag_agent,tool_permission_evaluation,validate_citations,,allow,2026-01-01 00:03:43,least_privilege_and_approval_policy,tool policy engine
audit_000225,task_00129,metrics_agent,tool_permission_evaluation,check_metric_definition,,allow,2026-01-01 00:03:44,least_privilege_and_approval_policy,tool policy engine
audit_000226,task_00129,metrics_agent,tool_permission_evaluation,compare_metric_versions,,allow,2026-01-01 00:03:45,least_privilege_and_approval_policy,tool policy engine
audit_000227,task_00130,governance_agent,tool_permission_evaluation,check_access_policy,,allow,2026-01-01 00:03:46,least_privilege_and_approval_policy,tool policy engine
audit_000228,task_00130,governance_agent,tool_permission_evaluation,detect_prompt_injection,,allow,2026-01-01 00:03:47,least_privilege_and_approval_policy,tool policy engine
audit_000229,task_00131,security_agent,tool_permission_evaluation,,,deny,2026-01-01 00:03:48,prompt_injection_block,tool policy engine
audit_000230,task_00132,executive_agent,tool_permission_evaluation,generate_executive_briefing,,allow,2026-01-01 00:03:49,least_privilege_and_approval_policy,tool policy engine
audit_000231,task_00132,executive_agent,tool_permission_evaluation,summarize_cross_domain_risk,,allow,2026-01-01 00:03:50,least_privilege_and_approval_policy,tool policy engine
audit_000232,task_00133,finance_agent,tool_permission_evaluation,query_revenue_anomalies,,require_approval,2026-01-01 00:03:51,least_privilege_and_approval_policy,tool policy engine
audit_000233,task_00133,finance_agent,tool_permission_evaluation,calculate_margin_impact,,require_approval,2026-01-01 00:03:52,least_privilege_and_approval_policy,tool policy engine
audit_000234,task_00134,fraud_agent,tool_permission_evaluation,score_transaction_risk,,allow,2026-01-01 00:03:53,least_privilege_and_approval_policy,tool policy engine
audit_000235,task_00134,fraud_agent,tool_permission_evaluation,check_identity_graph,,allow,2026-01-01 00:03:54,least_privilege_and_approval_policy,tool policy engine
audit_000236,task_00135,support_agent,tool_permission_evaluation,summarize_support_case,,require_approval,2026-01-01 00:03:55,least_privilege_and_approval_policy,tool policy engine
audit_000237,task_00135,support_agent,tool_permission_evaluation,recommend_refund,,require_approval,2026-01-01 00:03:56,least_privilege_and_approval_policy,tool policy engine
audit_000238,task_00136,supply_chain_agent,tool_permission_evaluation,check_inventory_risk,,require_approval,2026-01-01 00:03:57,least_privilege_and_approval_policy,tool policy engine
audit_000239,task_00136,supply_chain_agent,tool_permission_evaluation,simulate_reroute,,require_approval,2026-01-01 00:03:58,least_privilege_and_approval_policy,tool policy engine
audit_000240,task_00137,healthcare_ops_agent,tool_permission_evaluation,validate_claim_documents,,require_approval,2026-01-01 00:03:59,least_privilege_and_approval_policy,tool policy engine
audit_000241,task_00137,healthcare_ops_agent,tool_permission_evaluation,check_policy_eligibility,,require_approval,2026-01-01 00:04:00,least_privilege_and_approval_policy,tool policy engine
audit_000242,task_00138,data_quality_agent,tool_permission_evaluation,,,deny,2026-01-01 00:04:01,least_privilege_and_approval_policy,tool policy engine
audit_000243,task_00139,reliability_agent,tool_permission_evaluation,,,deny,2026-01-01 00:04:02,least_privilege_and_approval_policy,tool policy engine
audit_000244,task_00140,rag_agent,tool_permission_evaluation,retrieve_documents,,allow,2026-01-01 00:04:03,least_privilege_and_approval_policy,tool policy engine
audit_000245,task_00140,rag_agent,tool_permission_evaluation,validate_citations,,allow,2026-01-01 00:04:04,least_privilege_and_approval_policy,tool policy engine
audit_000246,task_00141,metrics_agent,tool_permission_evaluation,check_metric_definition,,allow,2026-01-01 00:04:05,least_privilege_and_approval_policy,tool policy engine
audit_000247,task_00141,metrics_agent,tool_permission_evaluation,compare_metric_versions,,allow,2026-01-01 00:04:06,least_privilege_and_approval_policy,tool policy engine
audit_000248,task_00142,governance_agent,tool_permission_evaluation,check_access_policy,,allow,2026-01-01 00:04:07,least_privilege_and_approval_policy,tool policy engine
audit_000249,task_00142,governance_agent,tool_permission_evaluation,detect_prompt_injection,,allow,2026-01-01 00:04:08,least_privilege_and_approval_policy,tool policy engine
audit_000250,task_00143,security_agent,tool_permission_evaluation,,,deny,2026-01-01 00:04:09,prompt_injection_block,tool policy engine
audit_000251,task_00144,executive_agent,tool_permission_evaluation,generate_executive_briefing,,allow,2026-01-01 00:04:10,least_privilege_and_approval_policy,tool policy engine
audit_000252,task_00144,executive_agent,tool_permission_evaluation,summarize_cross_domain_risk,,allow,2026-01-01 00:04:11,least_privilege_and_approval_policy,tool policy engine
audit_000253,task_00145,finance_agent,tool_permission_evaluation,query_revenue_anomalies,,require_approval,2026-01-01 00:04:12,least_privilege_and_approval_policy,tool policy engine
audit_000254,task_00145,finance_agent,tool_permission_evaluation,calculate_margin_impact,,require_approval,2026-01-01 00:04:13,least_privilege_and_approval_policy,tool policy engine
audit_000255,task_00146,fraud_agent,tool_permission_evaluation,score_transaction_risk,,require_approval,2026-01-01 00:04:14,least_privilege_and_approval_policy,tool policy engine
audit_000256,task_00146,fraud_agent,tool_permission_evaluation,check_identity_graph,,require_approval,2026-01-01 00:04:15,least_privilege_and_approval_policy,tool policy engine
audit_000257,task_00147,support_agent,tool_permission_evaluation,summarize_support_case,,allow,2026-01-01 00:04:16,least_privilege_and_approval_policy,tool policy engine
audit_000258,task_00147,support_agent,tool_permission_evaluation,recommend_refund,,allow,2026-01-01 00:04:17,least_privilege_and_approval_policy,tool policy engine
audit_000259,task_00148,supply_chain_agent,tool_permission_evaluation,check_inventory_risk,,require_approval,2026-01-01 00:04:18,least_privilege_and_approval_policy,tool policy engine
audit_000260,task_00148,supply_chain_agent,tool_permission_evaluation,simulate_reroute,,require_approval,2026-01-01 00:04:19,least_privilege_and_approval_policy,tool policy engine
audit_000261,task_00149,healthcare_ops_agent,tool_permission_evaluation,validate_claim_documents,,require_approval,2026-01-01 00:04:20,least_privilege_and_approval_policy,tool policy engine
audit_000262,task_00149,healthcare_ops_agent,tool_permission_evaluation,check_policy_eligibility,,require_approval,2026-01-01 00:04:21,least_privilege_and_approval_policy,tool policy engine
audit_000263,task_00150,data_quality_agent,tool_permission_evaluation,,,deny,2026-01-01 00:04:22,least_privilege_and_approval_policy,tool policy engine
